"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.163296288E1,1.080004120E0,3.994443512E0,9.382489014E0
3.165290987E1,1.357377319E0,4.057911530E0,9.693392487E0
3.167285587E1,1.554667053E0,4.019441528E0,1.014081207E1
3.169280288E1,1.413660278E0,4.446653137E0,1.045440994E1
3.171274887E1,1.298849030E0,5.191055145E0,1.035965698E1
3.173269487E1,6.080355835E-1,6.889722748E0,1.000160156E1
3.175264188E1,-6.092330933E-2,6.036197662E0,1.047865952E1
3.177258787E1,8.225395203E-1,3.926185455E0,1.137843842E1
3.179253487E1,1.910028076E0,1.582958221E0,1.157063873E1
3.181248087E1,2.855761414E0,2.990780640E-1,1.077145065E1
3.183242687E1,3.407963104E0,-2.134561157E-1,9.399254150E0
3.185237387E1,3.552412720E0,1.616638184E-2,8.778495026E0
3.187231987E1,3.033591614E0,1.182690582E0,8.515042877E0
3.189226687E1,1.811083832E0,2.329156494E0,8.397088165E0
3.191221287E1,5.287005615E-1,2.061662750E0,8.341853027E0
3.193215987E1,-8.135581970E-1,3.281326447E0,7.938741302E0
3.195210588E1,-1.821262665E0,3.691174164E0,7.608827362E0
3.197205187E1,-1.942660217E0,4.050427094E0,7.386988678E0
3.199199887E1,-1.627116394E0,4.083208923E0,7.141199799E0
3.201194488E1,-1.037791901E0,3.538192291E0,7.012467499E0
3.203189187E1,-2.652484131E-1,2.829266510E0,7.255412292E0
3.205183787E1,3.465293884E-1,2.461780701E0,7.395221558E0
3.207178488E1,8.758287048E-1,2.188898163E0,7.717800751E0
3.209173087E1,1.288520508E0,1.882185974E0,8.385113068E0
3.211167687E1,1.208886108E0,2.210153961E0,8.959169312E0
3.213162388E1,-2.492317200E-1,4.618495789E0,8.904532928E0
3.215156987E1,-1.013242950E0,5.025499420E0,8.566984863E0
3.217151687E1,-1.195863190E0,5.147046661E0,8.532107391E0
3.219146287E1,-1.283131714E0,5.173990631E0,9.297016754E0
3.221140987E1,-1.769919434E0,5.016518097E0,1.088207062E1
3.223135625E1,-2.006726990E0,5.021308136E0,1.200293976E1
3.225130225E1,-2.108515320E0,5.519771576E0,1.184891006E1
3.227124925E1,-2.172432404E0,4.844525757E0,1.144011017E1
3.229119525E1,-2.116748199E0,2.457589417E0,1.163156204E1
3.231114225E1,-1.009500732E0,1.412911835E0,1.216894455E1
3.233108825E1,-1.699565735E0,1.294957123E0,1.157782379E1
3.235103525E1,-2.071542206E0,1.473535767E0,9.811796265E0
3.237098125E1,-2.188898163E0,1.967658234E0,8.130941620E0
3.239092725E1,-2.118245087E0,2.435734863E0,7.233408051E0
3.241087425E1,-2.112407227E0,2.660267944E0,7.516170044E0
3.243082025E1,-1.642983398E0,2.658022614E0,8.311915283E0
3.245076725E1,-1.184935913E0,2.372416534E0,8.528215485E0
3.247071325E1,-7.009922791E-1,2.428100739E0,8.177794189E0
3.249066025E1,-3.109034729E-1,2.705324249E0,7.560028839E0
3.251060625E1,-7.499404907E-2,2.962040405E0,6.950496368E0
3.253055225E1,-4.580474854E-2,3.163521423E0,6.527925110E0
3.255049925E1,-2.484832764E-1,3.434607697E0,6.455775146E0
3.257044525E1,-3.743714905E-1,3.673660583E0,6.944957886E0
3.259039225E1,-2.356100464E-1,4.004173279E0,7.462880859E0
