"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.744466458E0,7.099449509E-1,-6.417716789E-1,9.431447750E-1
2.764483458E0,4.949665126E-1,-1.226913659E0,6.468246965E-1
2.784499458E0,1.241279007E-1,-1.775538023E0,-6.336525276E-2
2.804516458E0,-1.889346474E-1,-2.202716888E0,-8.108791490E-1
2.824533458E0,-2.812045875E-1,-2.419747991E0,-1.379836621E0
2.844550458E0,-1.761231056E-1,-2.444312729E0,-1.768281190E0
2.864566458E0,-9.855598927E-2,-2.186494957E0,-1.705782495E0
2.884583458E0,5.125437180E-2,-1.763343655E0,-1.460060420E0
2.904600458E0,2.182900089E-1,-1.149700007E0,-1.103072701E0
2.924617458E0,4.444240576E-1,-6.916776645E-1,-9.361930203E-1
2.944633458E0,5.633152011E-1,-7.627751291E-2,-8.192849600E-1
2.964650458E0,5.320305508E-1,7.688299209E-1,-6.204300727E-1
2.984667458E0,4.841608581E-1,1.634082767E0,-5.033639914E-1
3.004683458E0,5.182936871E-1,2.063905157E0,-2.981963038E-1
3.024700458E0,3.469141352E-1,1.987142326E0,-1.366975231E-1
3.044717458E0,1.479822108E-1,1.887632071E0,-2.364391816E-1
3.064734458E0,-1.882823905E-1,2.400201334E0,1.091581607E-1
3.084750458E0,1.730161875E-2,2.762845649E0,1.215902182E0
3.104767458E0,4.641823840E-1,1.859618645E0,1.914783032E0
3.124784458E0,4.760457999E-1,5.418070954E-1,1.494389569E0
3.144801458E0,-3.844208077E-1,-5.621513128E-3,5.189707947E-1
3.164817458E0,-1.457057143E0,4.245441091E-1,-1.538858521E-1
3.184834458E0,-1.858484870E0,7.416374445E-1,2.621131361E-2
3.204851458E0,-1.442537338E0,3.516351771E-1,6.427282834E-1
3.224868458E0,-8.023523006E-1,-4.987674952E-4,1.023426315E0
3.244885458E0,-3.258045173E-1,-3.404862911E-1,9.717264037E-1
3.264901458E0,-4.865146548E-2,-5.323252505E-1,9.223585081E-1
3.284918458E0,1.009205941E-1,-8.020040989E-1,7.338400362E-1
3.304935458E0,1.664214054E-1,-1.192524430E0,4.010194449E-1
3.324952458E0,2.221099949E-1,-1.505033548E0,5.150987685E-2
3.344968458E0,3.461025417E-1,-1.788270920E0,-2.895175740E-1
3.364985458E0,4.350772834E-1,-1.893657042E0,-6.996088278E-1
3.385002458E0,3.434718794E-1,-1.815271608E0,-1.122901487E0
3.405019458E0,2.406822136E-1,-1.755432957E0,-1.408626995E0
3.425035458E0,3.311751848E-1,-1.673829215E0,-1.412367020E0
3.445052458E0,3.335933009E-1,-1.386238006E0,-9.223873056E-1
3.465069458E0,3.726681966E-1,-1.160981040E0,-4.616002536E-1
3.485086458E0,3.578267938E-1,-8.113766009E-1,1.018783772E-1
3.505102458E0,2.311103216E-1,-3.534010363E-1,3.911904216E-1
3.525119458E0,1.148042230E-1,4.616552174E-2,3.737293200E-1
3.545136458E0,-1.670239609E-1,6.753007829E-1,3.462732804E-1
3.565154083E0,-4.706654844E-1,1.238484714E0,1.736283910E-1
3.585170083E0,-6.808731794E-1,1.597306704E0,8.554695770E-2
3.605187083E0,-7.100762209E-1,1.994581153E0,1.030283783E-1
3.625204083E0,-5.572153857E-1,2.543708963E0,2.656778911E-1
3.645221083E0,-1.256379716E-1,2.663468710E0,7.801722036E-1
3.665238083E0,4.191988769E-1,2.142024543E0,1.209249513E0
3.685254083E0,7.269667804E-1,1.319150562E0,1.295415252E0
3.705271083E0,6.660469794E-1,6.883962071E-1,1.083255464E0
3.725288083E0,3.942988014E-1,5.180907887E-1,1.063002756E0
3.745305083E0,3.718922710E-1,-2.842004085E-1,8.286801200E-1
3.765321083E0,6.759758440E-1,-1.182692921E0,3.770411830E-1
3.785338083E0,1.026117935E0,-1.784128752E0,-8.162961558E-2
3.805355083E0,1.102519116E0,-1.759581556E0,-1.526216841E-1
3.825372083E0,8.561782596E-1,-1.623047317E0,7.285440668E-2
3.845389083E0,5.379702256E-1,-1.806975578E0,-6.285172105E-3
3.865405083E0,1.814598593E-1,-1.924839658E0,-4.079193056E-1
3.885422083E0,-2.391224323E-1,-1.734256096E0,-8.102583209E-1
3.905439083E0,-3.865904170E-1,-1.377753112E0,-1.404687434E0
3.925456083E0,-4.848695406E-1,-9.541123974E-1,-1.520929204E0
3.945472083E0,-3.709260187E-1,-6.741535592E-1,-1.431592519E0
3.965489083E0,-4.849008232E-2,-2.795208818E-1,-1.127683486E0
3.985506083E0,1.985325778E-1,-1.315857410E-2,-7.539350161E-1
4.005523083E0,3.624996327E-1,2.121872699E-1,-4.859401658E-1
4.025540083E0,4.222651568E-1,4.937950230E-1,-3.361920959E-1
4.045556083E0,5.643141979E-1,6.723748362E-1,-3.816328552E-1
4.065573083E0,5.269338253E-1,1.260348038E0,-4.079880103E-1
4.085590083E0,3.531314796E-1,1.625216634E0,-7.028177798E-1
4.105607083E0,2.246593626E-1,2.071440464E0,-7.982960871E-1
4.125624083E0,1.560355627E-1,2.272310448E0,-5.247971065E-1
4.145640083E0,2.002001489E-1,2.281571853E0,-4.903513053E-1
4.165657083E0,2.051732058E-1,2.146079587E0,-3.756474991E-1
4.185674083E0,-1.274722979E-1,2.193512785E0,-5.518572897E-2
4.205691083E0,-2.952774103E-1,2.100321617E0,8.098041384E-1
4.225707083E0,-2.768758938E-1,1.031672789E0,1.501451544E0
4.245724083E0,-2.627466453E-1,-5.608883142E-2,1.444067262E0
4.265741083E0,-4.776283853E-1,-1.846568245E-1,9.573340671E-1
4.285758083E0,-8.802407214E-1,7.524547935E-2,5.931918418E-1
4.305775083E0,-1.104267141E0,3.127669805E-1,3.663682602E-1
4.325791083E0,-1.056589530E0,7.937478304E-2,3.667373657E-1
4.345808083E0,-8.439856455E-1,-4.072457063E-1,3.787919855E-1
4.365825083E0,-6.411872497E-1,-7.519525176E-1,1.338310719E-1
4.385842083E0,-5.348735036E-1,-9.332530403E-1,-1.192219497E-1
4.405859083E0,-4.542354297E-1,-1.023076798E0,-3.082407971E-1
4.425875083E0,-5.433808735E-1,-1.293277802E0,-4.976413214E-1
4.445892083E0,-5.739354989E-1,-1.500017806E0,-7.489148891E-1
4.465909083E0,-4.850548974E-1,-1.469588311E0,-9.736287953E-1
