"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.449234583E0,4.236190796E-2,9.764794006E0,2.323019257E0
5.469251583E0,1.405577087E-1,9.577383728E0,2.221380615E0
5.489268583E0,7.140151978E-2,9.128167877E0,2.084864502E0
5.509285583E0,-4.266128540E-2,8.852740631E0,1.868115234E0
5.529301583E0,-1.399589539E-1,8.523724823E0,1.614243164E0
5.549318583E0,-1.947450256E-1,8.230634308E0,1.334025879E0
5.569339458E0,-1.193019104E-1,8.018375702E0,1.123713226E0
5.589356458E0,-1.317260742E-2,7.958350525E0,1.060694275E0
5.609373458E0,1.275347900E-1,8.075257416E0,1.108594666E0
5.629390458E0,2.715353394E-1,8.280031586E0,1.488504639E0
5.649406458E0,5.659730530E-1,8.398734741E0,1.899549866E0
5.669423458E0,7.855664063E-1,8.602161713E0,2.082918549E0
5.689440458E0,8.051756287E-1,8.982670441E0,2.323318634E0
5.709457458E0,7.586224365E-1,9.521100769E0,2.434836731E0
5.729474458E0,5.900729370E-1,9.981842651E0,2.280058594E0
5.749491458E0,5.122348022E-1,1.045276337E1,2.333946533E0
5.769507458E0,5.364843750E-1,1.071292236E1,2.252815247E0
5.789524458E0,5.840853882E-1,1.086725143E1,2.072739716E0
5.809541458E0,4.782554626E-1,1.108115662E1,2.157164154E0
5.829558458E0,4.125421143E-1,1.158845169E1,2.868484955E0
5.849575458E0,7.432044983E-1,1.165850601E1,3.953877869E0
5.869592458E0,1.088835754E0,1.111977631E1,4.618645477E0
5.889608458E0,1.008003845E0,1.063822769E1,4.433031464E0
5.909625458E0,5.080435181E-1,1.028286667E1,3.756737823E0
5.929642458E0,1.296304321E-1,1.009545639E1,3.357068939E0
5.949659458E0,1.681004333E-1,9.538913727E0,3.519032135E0
5.969676458E0,4.192781067E-1,8.981173553E0,3.707789612E0
5.989693458E0,6.342311096E-1,8.591084747E0,3.695814514E0
6.009709458E0,7.318281555E-1,8.506809998E0,3.390449524E0
6.029726458E0,6.682104492E-1,8.378526764E0,2.952460327E0
6.049743458E0,5.453160095E-1,8.137228546E0,2.481838989E0
6.069760458E0,5.641767883E-1,8.042924652E0,2.035916290E0
6.089777458E0,6.089337158E-1,7.813002777E0,1.507964172E0
6.109794458E0,6.617738342E-1,7.987240448E0,1.139729919E0
6.129810458E0,6.090834045E-1,8.115823059E0,9.957293701E-1
6.149827458E0,5.701643372E-1,8.302335205E0,1.070573730E0
6.169844458E0,5.544470215E-1,8.641080780E0,1.331331482E0
6.189861458E0,6.171665955E-1,8.853938141E0,1.400337982E0
6.209878458E0,5.170248413E-1,9.218430176E0,1.421444092E0
6.229895458E0,4.427792358E-1,9.483379211E0,1.289119263E0
6.249912458E0,2.891986084E-1,9.818083191E0,1.295555878E0
6.269928458E0,2.652484131E-1,1.012569351E1,1.496288452E0
6.289945458E0,1.721420288E-1,1.048300049E1,2.036215668E0
6.309962458E0,1.173559570E-1,1.091784622E1,2.748284912E0
6.329979458E0,1.133143616E-1,1.091739716E1,3.289409637E0
6.349996458E0,7.110214233E-2,1.099059494E1,3.518433380E0
6.370013458E0,-2.086660767E-1,1.123593475E1,3.449576569E0
6.390029458E0,-4.936734009E-1,1.124940674E1,3.523971863E0
6.410046458E0,-5.309458923E-1,1.118189713E1,3.779490509E0
6.430063458E0,-4.173321533E-1,1.046009811E1,3.635040894E0
6.450080458E0,-5.278024292E-1,9.827663269E0,3.072360992E0
6.470097458E0,-7.794291687E-1,9.567803650E0,2.617456970E0
6.490114458E0,-9.506730652E-1,9.561217346E0,2.489622803E0
6.510131458E0,-8.220904541E-1,9.359287262E0,2.509681091E0
6.530147458E0,-5.836363220E-1,8.999884644E0,2.498155060E0
6.550164458E0,-5.110372925E-1,8.725954285E0,2.438728638E0
6.570178167E0,-4.408332825E-1,8.688981171E0,2.482886810E0
6.590195167E0,-2.664459229E-1,8.458161163E0,2.548001404E0
6.610212167E0,-5.822891235E-2,8.167615356E0,2.461032257E0
6.630229167E0,1.666035461E-1,8.058043213E0,2.228865051E0
6.650246167E0,2.595602417E-1,7.902816010E0,2.006726990E0
6.670262167E0,3.752696228E-1,7.933651886E0,1.827699280E0
6.690279167E0,4.893324280E-1,8.169411621E0,1.779050446E0
