"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.814633542E0,3.370729789E-1,1.044532278E0,5.218914789E-1
5.834578542E0,8.096493334E-2,1.084846345E0,4.217731136E-1
5.854523542E0,-1.095924626E-1,1.085822830E0,7.123972732E-1
5.874467542E0,2.951294392E-1,1.008256445E0,1.492959632E0
5.894412542E0,9.190444525E-1,7.690231714E-1,1.970981791E0
5.914356542E0,1.192111543E0,-2.236041047E-2,2.489400024E0
5.934301542E0,7.199727065E-1,-8.249767859E-1,2.572789505E0
5.954246542E0,-4.595275618E-2,-8.315635282E-1,1.647512067E0
5.974190542E0,-7.363586513E-1,-7.525597510E-1,8.727799666E-1
5.994135542E0,-1.020750848E0,-1.209059186E0,8.233359110E-1
6.014080542E0,-8.165968488E-1,-1.973329156E0,7.954025924E-1
6.034024542E0,-5.052384625E-1,-2.365258812E0,5.865757173E-1
6.053969542E0,-2.271434974E-1,-2.492918293E0,3.617099297E-1
6.073914542E0,-7.387467273E-2,-2.177875284E0,-6.072391927E-2
6.093858542E0,-1.828410447E-1,-1.566511612E0,-7.623254782E-1
6.113803542E0,-3.450241689E-1,-7.849131261E-1,-1.566622855E0
6.133748542E0,-4.768468684E-1,-3.704876237E-2,-2.158227763E0
6.153692542E0,-5.280794410E-1,4.352034371E-1,-2.404593177E0
6.173637542E0,-3.808151221E-1,5.158264545E-1,-2.286156070E0
6.193582542E0,-1.087950486E-1,2.649512284E-1,-2.077217513E0
6.213526542E0,5.183001190E-2,-5.311639935E-2,-2.017664791E0
6.233471542E0,5.404289067E-3,-5.671854731E-1,-1.629978606E0
6.253416542E0,-2.366523126E-1,-9.272612523E-1,-9.485037482E-1
6.273360542E0,-4.674616487E-1,-9.781728128E-1,-2.924186701E-1
6.293305542E0,-4.926958926E-1,-6.426282960E-1,1.086225557E-1
6.313250542E0,-3.881679958E-1,-6.330341846E-1,5.417930621E-1
6.333194542E0,-5.114559531E-2,-7.998754200E-1,1.024460249E0
6.353139542E0,3.894676857E-1,-3.877662921E-1,9.727369487E-1
6.373083542E0,7.729982547E-1,2.602914360E-1,7.147572094E-1
6.393028542E0,1.108750055E0,8.741045071E-1,8.158093750E-1
6.412973542E0,1.324226238E0,9.338745993E-1,1.246622284E0
6.432917542E0,1.188040785E0,5.837297313E-1,1.791914320E0
6.452862542E0,9.782983817E-1,-3.022438927E-1,2.328291691E0
6.472807542E0,7.844829172E-1,-1.545196903E0,2.480481266E0
6.492750542E0,3.874465956E-1,-2.049038173E0,1.654457974E0
6.512695542E0,-2.545589720E-1,-1.720286659E0,3.041850221E-1
6.532640542E0,-6.534615786E-1,-1.146537979E0,-9.315871686E-1
6.552584542E0,-3.613437478E-1,-1.035657813E0,-1.826901720E0
6.572529542E0,3.921642753E-1,-1.004163102E0,-2.309008158E0
6.592474542E0,1.107493489E0,-8.967450723E-1,-2.413350552E0
6.612418542E0,1.299750085E0,-7.362388565E-1,-2.313308786E0
6.632363542E0,1.030673500E0,-5.150419043E-1,-2.275980746E0
6.652308542E0,6.798927476E-1,-6.648152635E-2,-2.311934690E0
6.672252542E0,4.367968033E-1,4.044130227E-1,-2.185130217E0
6.692197542E0,1.793225558E-1,7.429273403E-1,-1.882094758E0
6.712142542E0,-5.533980310E-2,8.362081178E-1,-1.508426102E0
6.732086542E0,-2.889636965E-1,6.683765101E-1,-1.115410765E0
6.752031542E0,-4.346958987E-1,6.453276631E-1,-8.331960708E-1
6.771976542E0,-6.764423056E-1,7.895011438E-1,-5.402950054E-1
6.791920542E0,-6.293289502E-1,9.761464602E-1,-2.986740214E-1
6.811865542E0,-6.090576768E-1,1.336801845E0,-1.908958036E-1
6.831810542E0,-5.362601343E-1,1.586993093E0,5.001415908E-2
6.851754542E0,-4.816901171E-1,1.844413838E0,2.906528109E-1
6.871699542E0,-4.562582374E-1,1.925404207E0,5.133194607E-1
6.891643542E0,-5.579872182E-1,1.550070703E0,8.639629501E-1
6.911588542E0,-5.789163034E-1,1.059828156E0,1.232300114E0
6.931533542E0,-6.522133443E-1,8.543635762E-1,1.288549159E0
6.951477542E0,-6.847992924E-1,1.139066260E0,1.135115297E0
6.971422542E0,-4.928496013E-1,1.610620375E0,9.510560578E-1
6.991367542E0,-2.583071834E-1,1.487081719E0,1.052428651E0
7.011311542E0,-1.553587657E-1,4.919867715E-1,1.295833036E0
7.031256542E0,-1.719131103E-1,-9.104950923E-1,1.600482327E0
7.051201542E0,-2.791438825E-1,-2.310848862E0,1.616144094E0
7.071145542E0,-6.940513417E-1,-2.798236506E0,1.079975469E0
7.091090542E0,-1.234226772E0,-2.768424769E0,7.250857311E-1
7.111035542E0,-1.159471508E0,-2.925490922E0,5.590698302E-1
7.130979542E0,-7.259761890E-1,-2.989319128E0,4.690186161E-1
