"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.677991250E0,-5.180726624E-1,1.705702972E0,7.137158203E0
3.697992250E0,9.325607300E-2,2.325114899E0,6.413712616E0
3.717993250E0,1.859133911E-1,2.765648804E0,6.319708099E0
3.737994250E0,8.876541138E-2,2.558928680E0,6.793472900E0
3.757995250E0,-6.167175293E-2,2.318229218E0,7.091952209E0
3.777996250E0,-4.059558105E-1,2.271077271E0,7.462880859E0
3.797997250E0,-5.301974487E-1,2.150877228E0,8.080047455E0
3.817997250E0,-4.107458496E-1,2.307002563E0,8.312514038E0
3.837998250E0,-2.561174011E-1,2.576891327E0,8.687783661E0
3.857999250E0,-6.436614990E-2,3.109783173E0,9.272617493E0
3.878000250E0,1.911524963E-1,3.497027893E0,9.841584320E0
3.898001250E0,5.334906006E-1,3.765270081E0,1.077863571E1
3.918002250E0,1.138981476E0,3.743265839E0,1.179921341E1
3.938003250E0,8.982820129E-1,2.919528809E0,1.205458237E1
3.958004250E0,4.361929321E-1,2.591860199E0,1.172601562E1
3.978005250E0,4.249662781E-1,4.474644928E0,1.153486313E1
3.998006250E0,4.930746460E-1,4.638554077E0,1.262444733E1
4.018007250E0,8.634045410E-1,3.486699371E0,1.376163254E1
4.038008250E0,1.235530701E0,1.807341614E0,1.345132782E1
4.058009250E0,1.297801208E0,7.226971436E-1,1.271650589E1
4.078010250E0,9.083111572E-1,-4.749623108E-1,1.243434265E1
4.098011250E0,6.671626282E-1,-1.805245972E-1,1.184157532E1
4.118011250E0,4.607418823E-1,5.930667114E-1,1.084659439E1
4.138012250E0,1.480421448E-1,1.032103729E0,9.968071289E0
4.158012917E0,-2.424957275E-2,1.277593231E0,9.119186554E0
4.178013917E0,2.517764282E-1,1.390757904E0,8.230185242E0
4.198014917E0,1.067280579E-1,1.326990509E0,7.213050385E0
4.218015917E0,2.860551453E-1,1.623523865E0,6.480473785E0
4.238016917E0,1.990859985E-1,2.028132477E0,6.076763306E0
4.258017917E0,-7.574249268E-2,2.564766541E0,5.846691742E0
4.278018917E0,-7.484436035E-3,2.654430084E0,5.932164001E0
4.298019917E0,3.194357300E-1,2.830913086E0,5.943989410E0
4.318020917E0,4.375401306E-1,2.838397522E0,6.280190277E0
4.338021917E0,2.836601257E-1,2.667153625E0,7.218588867E0
4.358022917E0,-2.841091919E-1,2.377805328E0,8.166268158E0
4.378023917E0,-5.239105225E-2,2.515518951E0,9.098679199E0
4.398024917E0,-9.220825195E-2,2.822530518E0,9.597891083E0
4.418024917E0,-3.442840576E-2,3.078647919E0,9.184301147E0
4.438025917E0,-7.409591675E-2,3.096610565E0,8.983418884E0
4.458026917E0,-6.891668701E-1,2.995720367E0,9.874665527E0
4.478027917E0,-1.191222839E0,3.536845093E0,1.176328812E1
4.498028917E0,-9.904902649E-1,3.732488251E0,1.288221130E1
4.522522500E0,-1.277593231E0,5.055287476E0,8.485554199E0
4.542523500E0,-1.447789307E0,4.784350891E0,9.565558319E0
4.562524500E0,-1.691033478E0,3.743714905E0,1.006477020E1
4.582525500E0,-1.473835144E0,3.977678375E0,9.084458771E0
4.602526500E0,-1.098415833E0,5.245990906E0,8.409662018E0
4.622526500E0,-1.190624084E0,6.678212585E0,8.382867737E0
4.642527500E0,-7.749385071E-1,7.457492065E0,8.597820740E0
4.662528500E0,-8.981323242E-3,7.832911377E0,8.684490509E0
4.682529500E0,2.499801636E-2,6.655908966E0,9.771529999E0
4.702530500E0,3.327580261E-1,6.206393738E0,1.174966644E1
4.722531500E0,-3.592529297E-2,5.735023956E0,1.225277023E1
4.742532500E0,-5.822891235E-2,5.920937347E0,1.206565933E1
4.762533500E0,5.031037903E-1,6.028413849E0,1.139280853E1
4.782534500E0,8.454418945E-1,5.475463715E0,1.084285217E1
4.802535500E0,6.132746887E-1,4.882097626E0,1.068777466E1
4.822536500E0,1.669029236E-1,3.998185730E0,1.057775345E1
4.842537500E0,2.604583740E-2,3.431913300E0,9.997110901E0
4.862538500E0,2.125579834E-2,3.337609406E0,8.898844757E0
4.882539500E0,-2.580633545E-1,3.219055939E0,7.789052582E0
4.902540500E0,-2.857557678E-1,3.428021393E0,6.602769470E0
4.922541500E0,-2.616558838E-1,4.106410675E0,5.889652405E0
4.942542500E0,-5.281018066E-1,4.335434418E0,5.697601776E0
4.962542500E0,-7.812254333E-1,4.084107056E0,5.698050842E0
4.982543500E0,-6.935078430E-1,3.889062653E0,5.478457489E0
5.002544500E0,-4.234693909E-1,4.254452820E0,5.434898071E0
5.022545500E0,-1.889071655E-1,4.910987549E0,6.554869080E0
5.042546500E0,-4.950205994E-1,5.003644867E0,8.346792755E0
5.062547500E0,-1.175505524E0,4.888085175E0,1.002884491E1
5.082548500E0,-1.950743408E0,4.663851471E0,1.140119110E1
5.102549500E0,-2.368674316E0,4.808001709E0,1.252939499E1
5.122550500E0,-1.039139099E0,6.405928802E0,1.169173691E1
5.142551500E0,-6.138734436E-1,6.661597137E0,1.020936951E1
5.162552500E0,-1.249302063E0,6.059399414E0,1.125928619E1
5.182553500E0,-2.761906586E0,4.549638977E0,1.279060181E1
5.202554500E0,-3.866609344E0,3.228935394E0,1.291544220E1
5.222555500E0,-4.007316742E0,3.587739258E0,1.187869812E1
5.242556500E0,-4.028273163E0,4.004322968E0,1.073328003E1
5.262557500E0,-3.474275208E0,4.026626587E0,9.917775879E0
5.282557500E0,-2.510429535E0,4.831053772E0,8.869356079E0
5.302558500E0,-1.623074799E0,4.438420258E0,7.817194061E0
5.322559500E0,-4.670288086E-1,3.277135162E0,6.705455933E0
5.342560500E0,6.230044556E-1,3.059936829E0,5.636528778E0
5.362561500E0,9.132508850E-1,2.718945923E0,4.756658478E0
5.382562500E0,8.711883545E-1,2.599045258E0,4.711003418E0
5.402563500E0,8.304730225E-1,2.570155334E0,5.325625305E0
5.422564500E0,7.111711121E-1,2.627635803E0,6.208190002E0
5.442565500E0,4.840933228E-1,2.439028015E0,6.742728424E0
5.462566500E0,3.103047180E-1,2.722089386E0,7.000043335E0
5.482567500E0,3.195854187E-1,3.570974121E0,7.334747314E0
5.502568500E0,6.716532898E-1,4.536466370E0,8.212521973E0
5.522569500E0,9.464817810E-1,5.045557709E0,9.068591766E0
5.542570500E0,1.230590973E0,5.294789429E0,9.833950195E0
5.562571500E0,1.316362610E0,5.231022034E0,1.066352509E1
5.582572500E0,1.234033813E0,4.834346924E0,1.147364044E1
5.602572500E0,1.163081360E0,4.434378662E0,1.240964401E1
5.622573500E0,1.041534119E0,4.470753021E0,1.300405792E1
5.642574500E0,1.011596375E0,5.055586853E0,1.309072769E1
5.662575500E0,1.779649200E0,5.772595825E0,1.290765839E1
5.682576500E0,2.213447113E0,4.835993500E0,1.208796295E1
5.702577500E0,2.167342987E0,3.359613647E0,1.151779861E1
5.722578500E0,1.656605072E0,2.225571899E0,1.163814835E1
5.742579500E0,7.704478455E-1,1.591939545E0,1.155387360E1
5.762580500E0,2.811154175E-1,1.634451141E0,1.076321777E1
5.782581500E0,4.819976807E-2,2.000440063E0,9.790989532E0
5.802582500E0,-2.567161560E-1,2.168091431E0,9.917626190E0
5.822583500E0,-3.243754578E-1,1.968406677E0,8.285570068E0
5.842584500E0,-3.447331238E-1,1.812880096E0,7.005581818E0
5.862585500E0,-3.576063538E-1,2.074535980E0,6.195616150E0
5.882586500E0,-4.659809875E-1,2.688858490E0,5.486840057E0
5.902587500E0,-4.355941772E-1,3.216810608E0,5.303621063E0
5.922587500E0,-3.704795837E-1,3.495531006E0,5.566025391E0
5.942588500E0,-3.879931641E-1,3.439397736E0,5.759123840E0
