"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.855345958E0,3.712280273E-1,-6.256389771E0,6.620283051E0
5.875447958E0,1.156944122E0,-4.614154816E0,5.591173096E0
5.895550958E0,9.978250122E-1,-3.305126953E0,2.909649353E0
5.915653958E0,3.748205566E-1,-2.987188110E0,1.706750793E0
5.935755958E0,-7.424560547E-2,-2.976260834E0,1.145867157E0
5.955858958E0,1.616638184E-2,-3.247646484E0,2.380948792E0
5.975961958E0,1.128652954E-1,-3.742816772E0,2.884950714E0
5.996063958E0,5.114863586E-1,-4.880001984E0,4.315675507E0
6.016166958E0,1.194965057E0,-6.113287354E0,5.862259369E0
6.036269958E0,1.407223663E0,-6.205046539E0,7.197183380E0
6.056372958E0,1.127605133E0,-6.033353577E0,7.946824493E0
6.076474958E0,8.532257080E-1,-6.514902191E0,8.511300659E0
6.096577958E0,7.439529419E-1,-7.858657837E0,8.990753632E0
6.116680958E0,8.857081604E-1,-9.937983856E0,8.874595184E0
6.136783958E0,1.012494507E0,-1.158171570E1,8.031847687E0
6.156885958E0,1.417402496E0,-1.330852478E1,7.954308929E0
6.176988958E0,1.851649475E0,-1.456740692E1,7.111112366E0
6.197091958E0,2.128124542E0,-1.455812622E1,2.869832153E0
6.217193958E0,1.968406677E0,-1.337184311E1,7.396119690E-1
6.237296958E0,2.343825989E0,-1.220636673E1,1.332978058E0
6.257399958E0,2.417921906E0,-1.025786865E1,3.026107178E0
6.277502958E0,2.587219849E0,-8.636440430E0,3.895499268E0
6.297604958E0,2.161355438E0,-7.270979919E0,4.127816162E0
6.317707958E0,9.401948547E-1,-5.788163452E0,4.409530334E0
6.337810958E0,-4.685256958E-2,-4.517006836E0,4.182153168E0
6.357913958E0,-4.861889648E-1,-3.954326935E0,3.812871094E0
6.378015958E0,-5.770500183E-1,-3.995042267E0,2.383643188E0
6.398118958E0,-5.080435181E-1,-4.300107880E0,2.577939148E0
6.418221958E0,1.930984497E-2,-4.969964905E0,2.590213623E0
6.438323958E0,5.593867493E-1,-5.420827332E0,2.625839539E0
6.458426958E0,1.129551086E0,-6.206842804E0,3.373235321E0
6.478529958E0,1.742975464E0,-6.735693054E0,5.200784912E0
6.498632958E0,2.571352844E0,-6.979985046E0,6.590345306E0
6.518734958E0,3.222349091E0,-6.954687653E0,7.521109772E0
6.538837958E0,3.757635956E0,-7.163952484E0,7.878865814E0
6.558940958E0,4.544399872E0,-7.721542969E0,8.218659210E0
6.579043958E0,4.078568573E0,-6.790928192E0,8.060587921E0
6.599145958E0,2.870430908E0,-6.303092651E0,8.269553375E0
