"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.265635333E0,1.071597066E0,2.842934961E0,2.147360712E-1
4.285738333E0,8.679152294E-1,3.093099312E0,1.706349674E0
4.305840333E0,8.864256869E-1,3.224313170E0,3.186549513E0
4.325943333E0,9.372763632E-1,2.739659684E0,4.476600237E0
4.346045333E0,3.287168692E-1,1.969753876E0,4.785965892E0
4.366148333E0,-7.479075600E-1,1.245047629E-1,4.187488752E0
4.386251333E0,-4.858762850E-1,-3.292201683E0,3.697113181E0
4.406353333E0,6.434390125E-1,-5.243584777E0,2.565062994E0
4.426456333E0,1.004869884E0,-7.137048860E0,4.170830619E-1
4.446559333E0,1.265150210E0,-9.809736875E0,-4.017148250E-1
4.466661333E0,2.299833439E0,-1.219140254E1,-6.311174673E-1
4.486764333E0,2.449948860E0,-1.140980288E1,-9.455181599E-1
4.506867333E0,1.808632094E0,-7.205628514E0,-4.805136573E-1
4.526969333E0,1.161541496E0,-3.320346086E0,3.756953001E-2
4.547072333E0,1.634843490E-1,2.559349680E-1,-3.200941265E-1
4.567174333E0,-7.125108553E-1,3.078110560E0,-4.968116015E-1
4.587277333E0,-1.241726264E0,4.529854923E0,-6.918367088E-1
4.607380333E0,-1.381707437E0,5.476329687E0,-1.637820307E0
4.627482333E0,-9.555799024E-1,6.446737105E0,-2.755410329E0
4.647585333E0,-7.742548214E-1,7.458689575E0,-4.045028359E0
4.667688333E0,-9.953747365E-1,7.647147675E0,-4.515998776E0
4.687790333E0,-9.729671828E-1,7.911817213E0,-4.489795064E0
4.707893333E0,-1.029773906E0,7.935029490E0,-4.800037801E0
4.727996333E0,-1.300973323E0,7.692334957E0,-4.461199840E0
4.748098333E0,-1.209012847E0,6.683782058E0,-3.376201321E0
4.768201333E0,-3.841176295E-1,5.168290765E0,-1.988417019E0
4.788304333E0,7.311856927E-1,3.681968307E0,-8.493033957E-1
4.808406333E0,1.355257411E0,1.844598902E0,2.222817276E0
4.828509333E0,2.364137608E0,-7.610999018E-1,1.534375929E1
4.848611333E0,3.388502401E0,-4.387345998E0,1.037335233E1
4.868714208E0,3.843174874E0,-7.146562280E0,6.135947653E0
4.888817208E0,4.770154436E0,-1.411608373E1,-5.858839917E-1
4.908919208E0,4.313367464E-1,-1.508540942E1,-4.073591423E-1
4.929022208E0,-2.024494339E0,-9.341750293E0,-1.830342221E-1
4.949125208E0,-3.168445071E0,-3.922794070E0,-8.930937785E-1
4.969227208E0,-2.737394181E0,-1.617029947E-1,-1.047942667E0
4.989330208E0,-1.999904897E0,2.057496024E0,-1.986254718E0
5.009433208E0,-1.227676428E0,3.294097935E0,-1.531634871E0
5.029535208E0,-5.781088394E-1,3.593550805E0,-1.186143948E0
5.049638208E0,-4.263650417E-1,3.719924923E0,-1.661529597E0
5.069741208E0,-3.435710628E-1,3.921282565E0,-1.838933535E0
5.089843208E0,-7.345335160E-1,3.995733992E0,-1.541343588E0
5.109946208E0,-1.145027789E0,3.245511081E0,-1.542953326E0
5.130049208E0,-1.355182567E0,2.091915075E0,-6.834161335E-1
5.150151208E0,-1.019251403E0,9.257089627E-1,5.203215015E-1
5.170254208E0,-3.889479047E-1,7.482734495E-1,1.805085173E0
5.190357208E0,-6.170493588E-3,1.375607184E0,2.563008283E0
5.210459208E0,-8.142386667E-2,1.693877563E0,3.305504099E0
5.230562208E0,-3.663028445E-1,1.500395536E0,3.540835817E0
5.250665208E0,-4.358764516E-1,2.069154203E-2,3.173852284E0
5.270767208E0,2.221575766E-1,-2.214870910E0,2.910213025E0
5.290870208E0,5.549134100E-1,-3.968260850E0,2.927825423E0
5.310973208E0,-4.957330826E-1,-3.704209362E0,1.008066118E0
5.331075208E0,-1.446910470E0,-3.459253711E0,-1.285218000E0
5.351178208E0,-6.806018686E-1,-4.425693793E0,-2.064162435E0
5.371281208E0,4.663056542E-1,-4.601617801E0,-2.118388928E0
5.391384208E0,1.378946090E0,-3.387633505E0,-1.772972265E0
5.411486208E0,1.510759141E0,-1.143070434E0,-1.020026890E0
5.431589208E0,7.729406597E-1,7.840835524E-1,-2.747606635E-1
5.451692208E0,-9.565752447E-2,2.316665087E0,-2.457631516E-1
5.471794208E0,-8.618905507E-1,3.525233107E0,-6.575287557E-1
5.491897208E0,-9.598975595E-1,4.383516072E0,-1.127045847E0
5.512000208E0,-8.997647206E-1,4.425863362E0,-1.944440110E0
5.532102208E0,-5.564255000E-1,4.167715808E0,-2.623678115E0
5.552205208E0,-2.297006310E-1,3.955565960E0,-2.498745044E0
5.572308208E0,2.484234155E-1,3.638196051E0,-1.499013255E0
5.592410208E0,4.979235958E-1,3.520166495E0,-8.942322314E-1
5.612513208E0,9.319860218E-1,3.383779605E0,4.520248532E-1
5.632616208E0,1.451976498E0,3.278564222E0,1.453318434E0
5.652719208E0,2.007686810E0,3.089614956E0,1.974653550E0
5.672821208E0,2.715585528E0,2.604693668E0,2.736513882E0
5.692924208E0,3.485859711E0,1.649381422E0,3.386424885E0
5.713027208E0,2.544503599E0,4.237354392E-1,3.970683351E0
5.733129208E0,9.193159094E-1,-3.723922665E0,4.518653412E0
5.753232208E0,-7.849882628E-1,-1.583398751E1,-2.343165838E0
5.773335208E0,-4.764011351E0,-1.959668598E1,-4.344599928E0
5.793437208E0,-4.604292317E0,-1.111407644E1,-2.275609447E0
5.813540208E0,-2.517662833E0,-3.805867884E0,-7.748157156E-1
5.833643208E0,-1.455908750E0,-2.957276094E-1,5.858570945E-1
5.853745958E0,-2.965048871E-1,1.827216884E0,1.287870297E0
5.873847958E0,4.873595774E-1,3.482739052E0,3.720741194E-1
5.893950958E0,2.926849376E-1,4.866401945E0,-2.211698796E0
5.914053958E0,-3.526626791E-1,5.253042063E0,-3.562286913E0
5.934155958E0,-8.465560815E-1,5.290415711E0,-4.134151036E0
5.954258958E0,-7.948199174E-1,5.044428027E0,-2.806724324E0
5.974361958E0,-7.205542121E-1,4.626715220E0,-2.295056117E0
5.994463958E0,-3.503145104E-1,3.546942649E0,-8.876587915E-1
6.014566958E0,3.207924302E-1,2.292576898E0,7.031656891E-1
6.034669958E0,5.206626134E-1,2.155699427E0,2.115047244E0
6.054772958E0,1.825076073E-1,2.357237747E0,2.896917626E0
6.074874958E0,-1.806502392E-1,1.919037466E0,3.476730453E0
6.094977958E0,-4.014091618E-1,5.886321831E-1,3.936330959E0
6.115080958E0,-3.850012900E-1,-1.501214147E0,3.837132361E0
6.135183958E0,-3.757477789E-1,-3.202128834E0,3.031146308E0
6.155285958E0,-1.054445940E-1,-4.949510175E0,2.848123780E0
6.175388958E0,2.456282271E-1,-6.290695385E0,2.242125367E0
6.195491958E0,4.951439756E-1,-6.337969539E0,-1.930468773E0
6.215593958E0,3.631810892E-1,-5.140624080E0,-4.237409356E0
6.235696958E0,8.012451303E-1,-3.971416007E0,-3.636450073E0
6.255799958E0,9.624028721E-1,-2.044813998E0,-2.000257630E0
6.275902958E0,1.215883325E0,-3.524976414E-1,-1.063579876E0
6.296004958E0,9.025247526E-1,1.025273597E0,-8.320763290E-1
6.316107958E0,-2.243120563E-1,2.516027074E0,-5.282567579E-1
6.336210958E0,-1.205342550E0,3.814762083E0,-7.157927513E-1
6.356313958E0,-1.563486701E0,4.482679002E0,-1.029709587E0
6.376415958E0,-1.623523572E0,4.513762801E0,-2.407252783E0
6.396518958E0,-1.498759485E0,4.274905211E0,-2.195725957E0
6.416621958E0,-9.272159363E-1,3.664034897E0,-2.005140640E0
6.436723958E0,-3.103604858E-1,3.267329966E0,-1.967528718E0
6.456826958E0,3.563364847E-1,2.474427059E0,-1.306623487E0
6.476929958E0,1.019291676E0,1.924671258E0,4.474008751E-1
6.497032958E0,1.951309857E0,1.584189645E0,1.799445241E0
6.517134958E0,2.665543010E0,1.554062451E0,2.565682507E0
6.537237958E0,3.222364293E0,1.305290907E0,3.017085509E0
6.557340958E0,4.053178208E0,6.882406712E-1,3.181018631E0
6.577443958E0,3.711789107E0,1.430831212E0,2.859255710E0
6.597545958E0,2.555388776E0,2.000882113E0,2.962887082E0
6.617648958E0,1.984105867E0,7.147460997E-1,3.590661111E0
6.637751958E0,9.821955509E-1,-1.928533344E0,3.503794876E0
6.657854958E0,1.597566393E-1,-1.164400258E1,-1.804130323E0
6.677956958E0,-4.715951624E0,-1.655313071E1,-6.508900609E0
6.698059958E0,-6.610380206E0,-1.299825047E1,-3.440384161E0
6.718162958E0,-4.189216020E0,-5.795228643E0,-1.088958546E0
6.738265958E0,-1.934805360E0,-1.212600845E0,3.285445225E-1
6.758367958E0,-2.854880202E-1,2.097112080E0,4.053494543E-1
6.778470958E0,8.597349747E-1,3.847488949E0,-9.643040943E-1
6.798573958E0,1.204803948E0,4.902868690E0,-2.596702278E0
6.818676958E0,3.679238754E-1,5.401584145E0,-3.373205500E0
6.838778958E0,2.712009517E-1,5.452984094E0,-4.533342202E0
6.858882583E0,-7.821115058E-2,5.293639281E0,-3.491052039E0
6.878985583E0,1.694969677E-1,4.810752824E0,-2.051706696E0
6.899088583E0,4.769421049E-1,3.822161735E0,-7.452410835E-1
6.919191583E0,9.080676938E-1,2.576293157E0,5.727605009E-1
6.939293583E0,1.204620345E0,1.169018623E0,1.915828514E0
6.959396583E0,1.155827450E0,4.275220960E-1,3.064101216E0
6.979499583E0,6.606242716E-1,-3.178727692E-1,3.079609786E0
6.999602583E0,-2.020555801E-1,-1.108076017E0,3.158206304E0
7.019704583E0,-6.506821047E-1,-1.646916236E0,3.094351786E0
7.039807583E0,-5.805182212E-1,-1.686902420E0,2.542499174E0
7.059910583E0,-6.250053728E-1,-1.215598712E0,1.863459097E0
7.080013583E0,-1.723163489E-1,-1.130719945E0,2.210760902E0
7.100115583E0,2.773263486E-1,-1.976802694E0,1.877649119E0
7.120218583E0,-4.846685426E-1,-2.332095305E0,-3.706795585E-1
7.140321583E0,-1.903222794E0,-3.163461197E0,-2.498607050E0
7.160424583E0,-2.465591331E0,-5.306895504E0,-3.793202230E0
7.180526583E0,-1.343768510E0,-7.630807046E0,-3.073151536E0
7.200629583E0,2.546664876E-1,-5.056086790E0,-2.331857908E0
7.220732583E0,1.296344813E0,-1.646157267E0,-7.508602577E-1
7.240835583E0,1.126585598E0,1.585079007E0,-6.203837335E-2
7.260938583E0,1.170912243E-1,4.121992920E0,-7.184380317E-1
7.281040583E0,-5.604344241E-1,5.500999675E0,-1.592629516E0
7.301143583E0,-8.538786958E-1,5.116185057E0,-2.334800227E0
7.321246583E0,-7.823000785E-1,4.632275337E0,-2.667617894E0
7.341349583E0,-2.616037339E-1,3.933114991E0,-1.939433139E0
7.361452583E0,3.160788069E-1,3.311041996E0,-9.051980996E-1
7.381554583E0,9.802683087E-1,2.646038745E0,8.535098827E-1
7.401657583E0,1.811002848E0,2.131529376E0,2.178294822E0
7.421760583E0,2.510980927E0,2.169378988E0,2.377197218E0
7.441863583E0,2.954734017E0,2.286181798E0,2.034483138E0
7.461965583E0,3.463601408E0,1.750887331E0,2.637391298E0
7.482068583E0,4.171546026E0,7.981291491E-1,3.542595829E0
7.502171583E0,4.816131093E0,-6.606611091E-1,3.781684384E0
7.522274583E0,4.624674249E0,-2.086913951E0,2.720724061E0
7.542377583E0,2.709407652E0,-3.308773277E0,1.363466610E0
7.562479583E0,-3.865187886E-1,-6.193708788E0,-1.918014203E0
7.582582583E0,-3.185771541E0,-9.119719820E0,-4.476116672E0
7.602685583E0,-4.120708579E0,-9.298503116E0,-2.301333103E0
7.622788583E0,-2.401970116E0,-5.366234218E0,-5.861775219E-1
7.642891583E0,-1.467761641E0,-2.234235719E0,1.144018852E0
7.662993583E0,-1.262837783E0,4.647741222E-1,1.238690536E0
7.683096583E0,-8.556235050E-1,1.717274027E0,-2.982196927E-1
7.703199583E0,-2.377643068E-1,2.244143241E0,-1.728563247E0
7.723302583E0,1.207347341E-1,2.985604684E0,-2.679713445E0
7.743405583E0,-2.792869566E-1,3.483272318E0,-3.573439892E0
7.763508583E0,-5.908181281E-1,3.596877871E0,-3.458731554E0
7.783610583E0,-8.333985306E-1,3.436111600E0,-2.546068314E0
7.803713583E0,-7.809207203E-1,3.067722396E0,-1.696387773E0
7.823816583E0,-5.133136135E-1,2.520344074E0,-2.312222958E-1
7.843919583E0,-2.942927575E-1,2.216174254E0,1.030550124E0
7.864022083E0,-3.110144238E-1,2.115312123E0,1.706430951E0
7.884124083E0,-5.245616830E-1,1.886501804E0,2.301650022E0
7.904227083E0,-8.313885503E-1,1.826409969E0,2.924627581E0
7.924330083E0,-8.784845102E-1,1.248528476E0,3.268772475E0
7.944433083E0,-9.086915186E-1,6.275524199E-2,2.874953145E0
7.964536083E0,-9.499034985E-1,-2.582071960E-1,2.187171480E0
7.984638083E0,-1.139740883E0,-3.472544432E-2,1.976320884E0
8.004741083E0,-7.717275817E-1,-5.072629148E-1,2.024928787E0
8.024844083E0,-4.402249528E-1,-2.174767781E0,3.919558221E-1
8.044947083E0,-5.495278320E-1,-5.364171320E0,-1.575063896E0
